SPOT_LABEL	CH1_NBC_INT	CH1_SPOT_AREA	CH1_SPOT_BKGD	CH2_NBC_INT	CH2_SPOT_AREA	CH2_SPOT_BKGD
3875	3.929	11200	0.127	4.465	11200	1.57
3876	1.745	10600	0.127	2.87	10600	1.564
3877	0.983	10900	0.127	2.257	10900	1.563
3878	0.495	10100	0.106	1.972	10100	1.5
3879	0.139	6600	0.106	1.802	6600	1.487
3880	8.588	11200	0.146	7.227	11200	1.544
3881	2.43	10500	0.155	3.244	10500	1.599
3882	1.418	10700	0.138	2.626	10700	1.647
3883	0.133	8300	0.138	1.744	8300	1.559
3884	1.583	11200	0.13	2.659	11200	1.583
3885	2.886	10900	0.131	3.761	10900	1.66
3886	1.292	10400	0.135	2.447	10400	1.583
3887	4.676	10700	0.142	5.005	10700	1.547
3888	0.469	9700	0.14	2.046	9700	1.565
3889	0.467	10100	0.121	2.042	10100	1.573
3890	2.716	10600	0.122	3.57	10600	1.565
3891	0.201	10200	0.118	1.945	10200	1.522
3892	0.162	10900	0.118	1.852	10900	1.583
3893	0.151	10000	0.117	1.871	10000	1.585
3894	1.489	11100	0.111	2.968	11100	1.579
3895	1.932	10800	0.149	3.079	10800	1.562
3896	2.754	11200	0.24	3.66	11200	1.563
3897	0.606	10500	0.191	2.107	10500	1.558
3898	0.17	10300	0.202	1.964	10300	1.527
3899	0.201	10700	0.182	2.097	10700	1.526
3900	1.637	11100	0.123	2.919	11100	1.536
3901	2.398	10700	0.098	3.166	10700	1.575
3902	6.536	11100	0.132	6.06	11100	1.585
3903	0.854	10700	0.124	2.558	10700	1.59
3904	7.449	11000	0.122	6.766	11000	1.602
3905	0.356	10100	0.16	1.824	10100	1.573
3906	7.139	10700	0.14	6.695	10700	1.569
3907	0.16	9500	0.128	1.724	9500	1.616
3908	0.267	10400	0.111	1.953	10400	1.616
3909	0.732	9400	0.108	2.214	9400	1.556
3910	0.483	9900	0.14	2.009	9900	1.551
3911	1.34	10400	0.113	2.612	10400	1.614
3912	0.69	10500	0.113	2.214	10500	1.646
3913	0.137	6200	0.119	1.72	6200	1.63
3914	0.185	8800	0.129	1.69	8800	1.596
3915	1.738	9700	0.162	2.748	9700	1.644
3916	1.146	10100	0.137	2.419	10100	1.645
3917	0.243	8900	0.113	1.69	8900	1.555
3918	0.632	9100	0.1	1.966	9100	1.559
3919	0.519	9600	0.112	1.898	9600	1.538
3920	0.914	10100	0.124	2.208	10100	1.511
3921	0.144	10100	0.129	1.652	10100	1.527
3922	5.74	9400	0.128	5.679	9400	1.581
3923	0.893	9300	0.145	2.251	9300	1.634
3924	0.787	9500	0.148	2.123	9500	1.603
3925	0.32	9500	0.142	1.764	9500	1.545
3926	0.14	8800	0.126	1.815	8800	1.567
3927	1.692	11100	0.106	2.833	11100	1.608
3928	0.165	8500	0.114	1.755	8500	1.513
3929	6.759	11200	0.138	6.508	11200	1.552
3930	0.166	9700	0.155	1.856	9700	1.577
3931	0.575	10300	0.126	2.147	10300	1.598
3932	0.162	7700	0.133	1.847	7700	1.6
3933	0.537	10300	0.137	2.046	10300	1.574
3934	0.251	10000	0.132	1.778	10000	1.583
3935	0.19	9100	0.136	1.709	9100	1.616
3936	0.861	10300	0.144	2.119	10300	1.593
3937	0.204	9600	0.125	1.693	9600	1.577
3938	0.506	10500	0.112	2.07	10500	1.577
3939	1.436	10700	0.134	2.62	10700	1.547
3940	0.374	9900	0.118	1.851	9900	1.504
3941	0.281	10200	0.11	1.8	10200	1.563
3942	0.135	9000	0.102	1.69	9000	1.616
3943	0.143	7500	0.111	1.722	7500	1.588
3944	0.17	5600	0.169	1.745	5600	1.557
3945	0.169	10300	0.227	1.742	10300	1.563
3946	1.943	10100	0.217	2.84	10100	1.555
3947	0.189	8400	0.188	1.801	8400	1.527
3948	2.214	10600	0.151	3.193	10600	1.546
3949	1.05	10300	0.135	2.251	10300	1.564
3950	0.277	9900	0.118	1.81	9900	1.6
3951	0.135	9600	0.121	1.662	9600	1.557
3952	0.171	9300	0.109	1.713	9300	1.576
3953	0.371	9200	0.105	1.875	9200	1.615
3954	0.356	10500	0.143	1.882	10500	1.631
3955	10.412	10900	0.152	8.739	10900	1.559
3956	0.205	9800	0.128	1.718	9800	1.566
3957	2.104	10400	0.114	3.125	10400	1.569
3958	1.677	10700	0.14	2.718	10700	1.556
3959	0.175	10000	0.148	1.704	10000	1.556
3960	0.121	8000	0.121	1.74	8000	1.571
3961	2.545	11100	0.115	3.19	11100	1.612
3962	2.18	10900	0.127	3.114	10900	1.641
3963	2.361	11200	0.136	3.244	11200	1.651
3964	25.857	10700	0.133	17.609	10700	1.654
3965	4.898	11200	0.13	4.936	11200	1.645
3966	5.561	10600	0.104	5.226	10600	1.574
3967	0.254	9600	0.099	1.718	9600	1.567
3968	0.16	10200	0.11	1.82	10200	1.539
3969	0.503	10000	0.115	2.013	10000	1.476
3970	0.568	10700	0.141	2.064	10700	1.574
3971	0.335	10300	0.133	1.947	10300	1.583
3972	0.166	9600	0.166	1.853	9600	1.653
3973	6.766	10900	0.158	6.227	10900	1.588
3974	1.008	10100	0.139	2.349	10100	1.518
3975	0.618	9600	0.129	2.075	9600	1.528
3976	0.133	9800	0.126	1.701	9800	1.602
3977	0.492	10500	0.138	1.924	10500	1.583
3978	0.467	9600	0.134	1.925	9600	1.577
3979	2.147	11100	0.138	3.463	11100	1.542
3980	0.633	9900	0.126	2.056	9900	1.532
3981	0.822	10100	0.126	2.139	10100	1.614
3982	2.189	10200	0.131	3.111	10200	1.582
3983	0.149	8700	0.13	1.658	8700	1.542
3984	4.04	11100	0.127	4.109	11100	1.577
3985	0.28	9700	0.132	1.704	9700	1.605
3986	1.341	10400	0.119	2.486	10400	1.607
3987	2.704	11000	0.113	3.539	11000	1.583
3988	0.135	8000	0.136	1.673	8000	1.526
3989	1.746	11000	0.123	2.851	11000	1.568
3990	0.686	10400	0.102	2.16	10400	1.618
3991	1.168	10800	0.113	2.517	10800	1.623
3992	2.925	11200	0.133	3.604	11200	1.582
3993	0.174	10300	0.14	1.903	10300	1.582
3994	7.556	10600	0.163	6.966	10600	1.559
3995	0.136	8000	0.21	1.859	8000	1.558
3996	0.216	10000	0.184	1.886	10000	1.605
3997	1.673	11000	0.138	2.82	11000	1.568
3998	0.683	10600	0.125	2.124	10600	1.548
3999	0.413	11000	0.158	1.99	11000	1.537
4000	0.204	9900	0.141	1.727	9900	1.486
4001	0.252	10800	0.114	1.969	10800	1.467
4002	0.859	10800	0.121	2.31	10800	1.604
4003	1.736	10500	0.123	3.107	10500	1.63
4004	0.3	10100	0.114	2.072	10100	1.563
4005	0.256	10000	0.117	1.751	10000	1.539
4006	0.153	7700	0.128	1.652	7700	1.548
4007	0.14	8400	0.106	1.715	8400	1.609
4008	0.199	9600	0.108	1.749	9600	1.612
4009	0.148	9400	0.126	1.746	9400	1.6
4010	0.163	8200	0.114	1.729	8200	1.599
4011	0.217	10000	0.116	1.721	10000	1.599
4012	0.14	8000	0.135	1.66	8000	1.642
4013	2.015	10500	0.128	3.028	10500	1.606
4014	0.949	10200	0.11	2.201	10200	1.562
4015	0.978	10800	0.113	2.254	10800	1.539
4016	0.514	10100	0.123	1.867	10100	1.516
4017	0.736	9800	0.115	2	9800	1.531
4018	0.507	9300	0.107	1.899	9300	1.482
4019	1.755	10500	0.127	2.766	10500	1.597
4020	1.006	10600	0.125	2.408	10600	1.632
4021	7.761	10500	0.128	7.239	10500	1.598
4022	0.154	7700	0.112	1.699	7700	1.559
4023	0.421	10100	0.113	1.86	10100	1.572
4024	0.137	10400	0.134	1.706	10400	1.553
4025	0.242	10800	0.141	1.982	10800	1.547
4026	0.863	10500	0.153	2.266	10500	1.578
4027	0.215	10100	0.129	2.752	10100	1.642
4028	0.222	9900	0.122	1.843	9900	1.583
4029	2.992	10000	0.12	3.57	10000	1.576
4030	0.526	9400	0.118	2.005	9400	1.619
4031	0.18	9500	0.122	1.663	9500	1.564
4032	0.148	9600	0.12	1.704	9600	1.541
4033	0.572	6600	0.108	1.923	6600	1.578
4034	0.18	10400	0.117	1.7	10400	1.586
4035	1.201	8300	0.153	2.391	8300	1.607
4036	0.149	7400	0.15	1.694	7400	1.599
4037	0.238	9700	0.133	1.862	9700	1.573
4038	2.755	10800	0.125	3.388	10800	1.623
4039	3.663	10900	0.12	4.176	10900	1.609
4040	0.164	9100	0.122	1.718	9100	1.548
4041	0.873	10200	0.125	2.228	10200	1.582
4042	0.285	10100	0.128	1.854	10100	1.603
4043	0.176	10900	0.138	1.715	10900	1.593
4044	0.407	10200	0.164	1.945	10200	1.596
4045	0.364	9600	0.157	2	9600	1.584
4046	0.779	10700	0.121	2.17	10700	1.573
4047	0.452	10800	0.108	1.924	10800	1.542
4048	0.324	10000	0.152	1.831	10000	1.521
4049	0.119	8000	0.14	1.661	8000	1.519
4050	0.136	10600	0.119	1.74	10600	1.538
4051	0.202	9500	0.116	1.746	9500	1.566
4052	0.143	8000	0.109	1.672	8000	1.589
4053	0.16	9100	0.106	1.834	9100	1.548
4054	0.116	10100	0.114	1.909	10100	1.52
4055	0.852	11100	0.119	2.341	11100	1.583
4056	2.183	11200	0.092	3.238	11200	1.638
4057	0.657	11100	0.079	2.288	11100	1.608
4058	0.154	10100	0.12	1.869	10100	1.608
4059	0.509	9800	0.12	1.968	9800	1.632
4060	0.124	8000	0.1	1.6	8000	1.636
4061	0.233	10000	0.124	1.816	10000	1.56
4062	0.184	9600	0.125	1.764	9600	1.509
4063	0.125	9900	0.117	1.711	9900	1.528
4064	0.457	10200	0.134	1.986	10200	1.5
4065	0.182	11100	0.117	1.693	11100	1.438
4066	0.144	10500	0.125	1.69	10500	1.479
4067	0.369	10000	0.121	1.877	10000	1.461
4068	0.203	9200	0.12	1.823	9200	1.553
4069	1.133	10200	0.116	2.436	10200	1.567
4070	0.128	8000	0.095	1.679	8000	1.591
4071	3.522	10600	0.102	4.234	10600	1.6
4072	0.129	8000	0.117	1.673	8000	1.579
4073	0.875	10400	0.124	2.116	10400	1.572
4074	0.232	10100	0.111	1.817	10100	1.547
4075	0.262	9300	0.125	1.823	9300	1.573
4076	0.688	9900	0.129	2.015	9900	1.656
4077	0.624	10400	0.123	2.072	10400	1.656
4078	3.023	9900	0.122	3.697	9900	1.565
4079	0.464	9900	0.125	1.898	9900	1.606
4080	0.134	9700	0.125	1.69	9700	1.585
4081	0.334	8500	0.102	1.886	8500	1.553
4082	0.13	8000	0.12	1.66	8000	1.559
4083	0.193	9000	0.134	1.741	9000	1.625
4084	0.154	8200	0.153	1.661	8200	1.637
4085	0.341	10300	0.153	1.953	10300	1.542
4086	0.136	8000	0.12	1.752	8000	1.54
4087	0.317	11100	0.14	2.054	11100	1.589
4088	1.389	11200	0.125	2.712	11200	1.589
4089	1.471	10900	0.116	2.693	10900	1.593
4090	0.219	10300	0.118	1.89	10300	1.611
4091	0.196	10400	0.12	1.838	10400	1.593
4092	1.101	11200	0.121	2.462	11200	1.604
4093	0.124	9300	0.13	1.905	9300	1.617
4094	0.161	9200	0.132	1.694	9200	1.552
4095	0.159	8300	0.123	1.695	8300	1.575
4096	0.237	10200	0.116	1.725	10200	1.551
4097	0.668	10800	0.105	1.967	10800	1.531
4098	0.156	8500	0.125	1.771	8500	1.544
4099	0.405	10300	0.125	1.86	10300	1.548
4100	0.643	10800	0.108	2.058	10800	1.553
4101	0.191	9900	0.109	1.726	9900	1.583
4102	0.143	8000	0.128	1.605	8000	1.534
4103	3.217	10300	0.13	3.621	10300	1.52
4104	0.82	10300	0.129	2.214	10300	1.606
4105	0.168	9400	0.133	1.741	9400	1.609
4106	0.622	10400	0.123	2.148	10400	1.565
4107	0.154	7500	0.123	1.83	7500	1.603
4108	0.35	9600	0.12	1.89	9600	1.603
4109	0.971	9700	0.104	2.293	9700	1.634
4110	0.329	9100	0.11	1.773	9100	1.553
4111	0.123	9500	0.114	1.704	9500	1.502
4112	1.002	10300	0.116	2.107	10300	1.535
4113	2.947	10500	0.112	3.496	10500	1.579
4114	1.987	9800	0.104	2.845	9800	1.525
4115	0.208	10300	0.13	1.652	10300	1.517
4116	0.134	8200	0.11	1.607	8200	1.471
4117	0.167	10600	0.138	1.751	10600	1.534
4118	0.133	9400	0.108	1.685	9400	1.553
4119	1.09	10800	0.088	2.34	10800	1.587
4120	0.149	9600	0.088	1.811	9600	1.603
4121	2.044	10500	0.11	3.016	10500	1.592
4122	0.246	10000	0.114	1.762	10000	1.579
4123	0.177	8700	0.111	1.837	8700	1.569
4124	1.718	11200	0.112	2.833	11200	1.558
4125	0.173	9300	0.124	1.899	9300	1.624
4126	1.651	10900	0.124	2.689	10900	1.616
4127	0.139	9900	0.119	1.771	9900	1.559
4128	1.355	10300	0.132	2.597	10300	1.569
4129	2.212	10500	0.137	3.122	10500	1.563
4130	0.152	9100	0.116	1.751	9100	1.585
4131	0.141	10100	0.121	1.802	10100	1.535
4132	0.146	9100	0.132	1.851	9100	1.609
4133	254.372	9900	0.167	148.817	9900	1.617
4134	110.914	8400	0.162	82.947	8400	1.543
4135	53.424	8600	0.147	40.208	8600	1.559
4136	31.869	9000	0.147	23.827	9000	1.589
4137	16.334	10800	0.142	12.26	10800	1.59
4138	2.124	7400	0.113	3.104	7400	1.593
4139	1.225	8100	0.092	2.379	8100	1.632
4140	0.59	9400	0.131	1.943	9400	1.623
4141	0.255	8400	0.139	1.741	8400	1.599
4142	0.252	8300	0.118	1.764	8300	1.616
4143	10.205	9700	0.118	80.588	9700	1.638
4144	0.168	5600	0.134	1.86	5600	1.601
4145	3.306	10300	0.112	8.429	10300	1.557
4146	2.807	9500	0.099	2.339	9500	1.557
4147	44.521	10600	0.103	79.991	10600	1.591
4148	68.708	9500	0.113	17.237	9500	1.574
4149	1.644	10800	0.137	2.794	10800	1.56
4150	0.733	10900	0.147	2.127	10900	1.581
4151	0.955	11100	0.135	2.417	11100	1.547
4152	0.13	5600	0.135	1.7	5600	1.557
4153	0.501	9400	0.123	1.88	9400	1.58
4154	0.895	10300	0.109	2.216	10300	1.571
4155	0.375	10700	0.128	1.972	10700	1.656
4156	0.344	10000	0.125	1.868	10000	1.63
4157	0.127	8000	0.122	1.611	8000	1.556
4158	0.116	8000	0.104	1.574	8000	1.598
4159	0.145	5700	0.103	1.623	5700	1.577
4160	0.128	9900	0.116	1.584	9900	1.513
4161	0.131	8000	0.115	1.547	8000	1.524
4162	0.129	8700	0.11	1.535	8700	1.542
4163	0.126	8000	0.105	1.549	8000	1.536
4164	0.138	6600	0.106	1.52	6600	1.524
4165	0.14	9800	0.108	1.479	9800	1.515
4166	0.545	8000	0.154	2.414	8000	1.662
4167	0.159	7200	0.097	1.864	7200	1.64
4168	0.144	10000	0.118	2.287	10000	1.556
4169	0.148	8800	0.148	2.16	8800	1.571
4170	1.27	9300	0.142	2.687	9300	1.603
4171	0.607	9500	0.119	2.637	9500	1.582
4172	0.166	10300	0.128	2.282	10300	1.553
4173	0.399	9500	0.139	2.249	9500	1.555
4174	1.521	9300	0.134	3.427	9300	1.583
4175	4.331	9200	0.127	5.12	9200	1.651
4176	0.14	9000	0.107	2.34	9000	1.605
4177	0.356	9000	0.107	2.562	9000	1.562
4178	0.799	7500	0.122	2.445	7500	1.583
4179	1.092	8200	0.141	2.834	8200	1.627
4180	0.275	8200	0.164	2.248	8200	1.645
4181	0.261	8000	0.138	2.308	8000	1.61
4182	0.164	8800	0.103	2.316	8800	1.577
4183	0.125	8600	0.094	1.98	8600	1.521
4184	0.853	8100	0.121	2.589	8100	1.532
4185	12.222	9800	0.132	9.861	9800	1.578
4186	0.252	7900	0.119	2.202	7900	1.664
4187	0.184	7300	0.119	2.178	7300	1.638
4188	4.14	8900	0.103	4.895	8900	1.632
4189	0.39	8100	0.104	2.423	8100	1.609
4190	14.606	8800	0.108	11.552	8800	1.59
4191	1.609	8600	0.105	3.106	8600	1.626
4192	3.668	9700	0.114	4.646	9700	1.603
4193	22.548	9700	0.123	16.242	9700	1.585
4194	0.222	7800	0.106	2.105	7800	1.591
4195	0.949	8100	0.079	2.54	8100	1.566
4196	0.144	9000	0.093	1.974	9000	1.558
4197	0.362	8400	0.124	2.269	8400	1.518
4198	0.134	9300	0.115	2.305	9300	1.564
4199	0.145	8800	0.132	2.064	8800	1.607
4200	0.425	8800	0.099	2.464	8800	1.62
4201	2.247	9900	0.095	3.761	9900	1.571
4202	1.893	8800	0.116	3.426	8800	1.563
4203	0.156	8700	0.127	2.184	8700	1.606
4204	0.188	8100	0.134	2.21	8100	1.585
4205	5.466	9400	0.136	5.853	9400	1.568
4206	3.099	9200	0.095	4.197	9200	1.586
4207	0.743	8500	0.094	2.611	8500	1.562
4208	2.121	9100	0.106	3.369	9100	1.543
4209	9.473	9200	0.112	8.123	9200	1.596
4210	1.59	8800	0.105	3.113	8800	1.593
4211	1.206	9000	0.131	2.708	9000	1.535
4212	0.895	8700	0.135	2.684	8700	1.49
4213	0.14	8300	0.107	1.995	8300	1.49
4214	0.379	8100	0.092	2.218	8100	1.53
4215	0.835	7000	0.129	2.466	7000	1.627
4216	0.225	5700	0.103	2.013	5700	1.582
4217	1.077	7700	0.124	2.549	7700	1.525
4218	0.144	9600	0.165	1.896	9600	1.532
4219	0.179	8000	0.162	1.876	8000	1.572
4220	0.169	9300	0.124	1.7	9300	1.547
4221	0.956	8300	0.122	2.593	8300	1.553
4222	0.153	6200	0.14	1.746	6200	1.549
4223	0.14	9700	0.127	1.811	9700	1.59
4224	0.595	7200	0.126	2.225	7200	1.65
4225	4.838	8700	0.121	5.045	8700	1.569
4226	0.166	7300	0.11	1.836	7300	1.54
4227	0.228	6300	0.111	2.019	6300	1.538
4228	0.387	6000	0.128	2.039	6000	1.628
4229	0.364	6700	0.134	2.133	6700	1.637
4230	1.775	10000	0.13	3.372	10000	1.581
4231	1.95	9400	0.106	3.313	9400	1.528
4232	10.187	9300	0.097	8.923	9300	1.538
4233	3.04	9700	0.146	4.081	9700	1.55
4234	2.658	10000	0.136	4.122	10000	1.576
4235	8.366	10100	0.147	8.433	10100	1.692
4236	0.218	9000	0.147	2.327	9000	1.665
4237	1.105	9500	0.108	3.158	9500	1.632
4238	0.14	9100	0.106	2.085	9100	1.615
4239	0.246	8200	0.108	2.151	8200	1.59
4240	0.141	9800	0.12	2.257	9800	1.618
4241	0.13	8200	0.13	1.968	8200	1.622
4242	0.934	9800	0.106	2.908	9800	1.563
4243	10.074	10000	0.134	8.735	10000	1.571
4244	0.21	9600	0.129	2.258	9600	1.574
4245	0.329	9200	0.104	2.216	9200	1.557
4246	0.793	3500	0.132	2.466	3500	1.5
4247	0.701	6800	0.141	2.488	6800	1.524
4248	0.187	6900	0.16	1.97	6900	1.595
4249	0.549	8300	0.143	2.413	8300	1.628
4250	0.171	8100	0.112	2.04	8100	1.585
4251	0.187	7800	0.127	2.189	7800	1.571
4252	0.135	8800	0.137	1.673	8800	1.625
4253	0.132	8900	0.133	1.911	8900	1.619
4254	25.627	9200	0.156	20.516	9200	1.596
4255	0.165	7300	0.108	2.188	7300	1.622
4256	3.534	8200	0.097	4.302	8200	1.603
4257	2.041	8400	0.108	3.315	8400	1.584
4258	0.293	6400	0.111	1.972	6400	1.558
4259	12.672	8900	0.11	11.521	8900	1.559
4260	4.247	8500	0.142	4.965	8500	1.495
4261	0.155	8200	0.138	1.727	8200	1.473
4262	0.228	9000	0.112	2.149	9000	1.469
4263	0.138	8900	0.107	1.852	8900	1.471
4264	0.138	8700	0.149	2.153	8700	1.582
4265	0.595	8500	0.112	2.573	8500	1.554
4266	0.47	9100	0.137	2.318	9100	1.56
4267	0.131	8400	0.145	1.997	8400	1.602
4268	0.136	8300	0.126	1.98	8300	1.527
4269	0.601	9500	0.112	2.499	9500	1.527
4270	0.53	8800	0.122	2.355	8800	1.539
4271	0.486	9200	0.129	2.366	9200	1.499
4272	0.216	8600	0.134	2.136	8600	1.554
4273	5.12	10100	0.132	5.27	10100	1.621
4274	0.14	8100	0.126	1.959	8100	1.569
4275	0.335	8300	0.121	2.166	8300	1.507
4276	5.173	9900	0.116	6.111	9900	1.561
4277	0.155	8800	0.128	2.09	8800	1.597
4278	1.477	8000	0.13	2.807	8000	1.63
4279	0.333	5600	0.133	2.041	5600	1.582
4280	0.139	7700	0.111	1.879	7700	1.507
4281	0.2	7000	0.101	1.919	7000	1.542
4282	1.533	8900	0.14	3.052	8900	1.555
4283	0.507	7400	0.131	2.307	7400	1.615
4284	0.651	6900	0.13	2.464	6900	1.62
4285	0.151	8000	0.14	1.932	8000	1.616
4286	0.17	8400	0.132	2.117	8400	1.554
4287	0.239	8600	0.108	1.995	8600	1.544
4288	1.263	8800	0.117	2.739	8800	1.575
4289	0.13	8600	0.108	1.815	8600	1.586
4290	6.596	9400	0.125	6.401	9400	1.588
4291	10.306	9300	0.125	10.249	9300	1.583
4292	0.178	6700	0.136	1.86	6700	1.567
4293	0.839	6900	0.143	2.443	6900	1.57
4294	0.119	8900	0.122	2.042	8900	1.568
4295	0.123	7600	0.119	1.786	7600	1.557
4296	0.17	9300	0.12	1.978	9300	1.577
4297	0.128	9500	0.125	2.109	9500	1.59
4298	0.115	9400	0.117	1.875	9400	1.584
4299	0.145	8600	0.116	1.925	8600	1.604
4300	0.214	8300	0.116	2.101	8300	1.614
4301	2.362	9700	0.129	3.592	9700	1.623
4302	0.61	8300	0.129	2.37	8300	1.614
4303	0.146	9600	0.12	2.044	9600	1.62
4304	0.137	9600	0.114	2.317	9600	1.623
4305	0.139	9500	0.098	2.268	9500	1.63
4306	0.221	8200	0.108	2.078	8200	1.597
4307	1.008	9700	0.1	2.624	9700	1.534
4308	0.139	10500	0.106	2.157	10500	1.502
4309	0.147	9600	0.136	1.769	9600	1.502
4310	0.144	9100	0.14	1.945	9100	1.509
4311	0.48	7500	0.128	2.062	7500	1.498
4312	0.226	8400	0.119	1.928	8400	1.45
4313	1.212	7800	0.15	2.656	7800	1.563
4314	0.144	7900	0.141	1.856	7900	1.581
4315	0.37	7100	0.13	2.129	7100	1.587
4316	0.263	8000	0.123	2.041	8000	1.589
4317	6.398	9800	0.11	6.702	9800	1.559
4318	1.513	8300	0.114	2.755	8300	1.531
4319	0.385	7700	0.111	1.976	7700	1.514
4320	0.5	6500	0.127	2.048	6500	1.51
4321	0.335	6700	0.134	1.936	6700	1.538
4322	1.133	8700	0.14	2.651	8700	1.609
4323	5.024	9500	0.123	6.033	9500	1.599
4324	1.873	9000	0.118	3.207	9000	1.538
4325	0.124	7700	0.121	1.821	7700	1.537
4326	0.126	8700	0.114	1.986	8700	1.536
4327	0.164	9600	0.133	1.895	9600	1.664
4328	0.129	10000	0.142	1.831	10000	1.599
4329	0.122	9500	0.136	2.07	9500	1.5
4330	0.112	10200	0.109	1.971	10200	1.532
4331	0.128	9900	0.136	1.993	9900	1.577
4332	0.132	9100	0.133	2.089	9100	1.613
4333	0.136	9800	0.104	1.886	9800	1.602
4334	3.458	10300	0.136	4.045	10300	1.587
4335	0.136	8300	0.122	1.936	8300	1.603
4336	0.155	8900	0.092	2.046	8900	1.603
4337	0.129	8600	0.109	1.987	8600	1.6
4338	0.605	9600	0.112	2.4	9600	1.576
4339	0.141	9800	0.118	1.699	9800	1.588
4340	0.144	9200	0.128	2.171	9200	1.605
4341	1.216	6000	0.127	2.717	6000	1.536
4342	0.126	9400	0.126	1.746	9400	1.534
4343	0.144	8200	0.145	1.693	8200	1.571
4344	2.264	9300	0.119	3.183	9300	1.59
4345	0.396	6500	0.111	2.06	6500	1.644
4346	0.134	8800	0.134	1.841	8800	1.618
4347	0.145	7200	0.117	1.764	7200	1.578
4348	0.527	7800	0.111	2.201	7800	1.572
4349	0.148	9100	0.111	1.81	9100	1.625
4350	0.265	8500	0.117	2.127	8500	1.637
4351	2.642	10100	0.123	3.597	10100	1.606
4352	0.195	8600	0.141	2.032	8600	1.609
4353	0.173	8200	0.143	1.938	8200	1.623
4354	0.357	9400	0.09	2.127	9400	1.637
4355	2.127	9000	0.104	3.189	9000	1.61
4356	0.328	8100	0.122	1.986	8100	1.541
4357	0.215	7600	0.111	1.828	7600	1.502
4358	1.102	10400	0.125	2.684	10400	1.496
4359	0.696	10300	0.141	2.358	10300	1.537
4360	5.679	9800	0.135	5.451	9800	1.54
4361	0.663	9900	0.127	2.374	9900	1.487
4362	0.386	9100	0.148	2.137	9100	1.576
4363	0.118	9700	0.128	1.941	9700	1.602
4364	2.235	9900	0.116	3.394	9900	1.596
4365	1.827	10000	0.121	3.174	10000	1.529
4366	3.193	9800	0.123	4.112	9800	1.559
4367	3.178	10300	0.135	3.66	10300	1.589
4368	0.311	10300	0.137	2.091	10300	1.531
4369	0.184	9900	0.139	2.038	9900	1.486
4370	0.263	9200	0.128	1.99	9200	1.515
4371	5.853	10400	0.123	5.874	10400	1.572
4372	0.225	8600	0.118	1.955	8600	1.593
4373	0.201	9900	0.123	1.947	9900	1.553
4374	0.197	7700	0.126	1.894	7700	1.476
4375	17.974	9900	0.117	13.151	9900	1.466
4376	0.366	6400	0.142	1.9	6400	1.546
4377	0.158	10300	0.148	1.813	10300	1.604
4378	0.129	10200	0.158	1.784	10200	1.505
4379	0.43	8100	0.123	2.064	8100	1.522
4380	0.983	9800	0.119	2.456	9800	1.567
4381	0.414	9200	0.105	2.126	9200	1.526
4382	0.209	8900	0.109	1.78	8900	1.574
4383	0.686	8500	0.139	2.208	8500	1.594
4384	0.362	8900	0.114	2.022	8900	1.603
4385	0.964	9700	0.09	2.436	9700	1.61
4386	0.807	4400	0.107	2.324	4400	1.609
4387	0.142	10500	0.129	1.692	10500	1.606
4388	2.239	8900	0.128	3.407	8900	1.621
4389	0.406	3600	0.128	2.008	3600	1.613
4390	0.437	9800	0.125	2.081	9800	1.55
4391	1.75	10000	0.1	3.021	10000	1.495
4392	0.12	8700	0.116	1.806	8700	1.525
4393	1.111	10600	0.13	2.701	10600	1.531
4394	0.201	10100	0.139	1.966	10100	1.601
4395	0.23	10000	0.139	2.04	10000	1.589
4396	0.146	10000	0.12	1.927	10000	1.565
4397	0.953	10400	0.11	2.439	10400	1.534
4398	5.327	9800	0.124	5.533	9800	1.561
4399	0.82	10100	0.122	2.499	10100	1.64
4400	0.138	9300	0.132	1.966	9300	1.601
4401	1.461	10500	0.15	2.999	10500	1.603
4402	0.152	9000	0.158	1.963	9000	1.617
4403	0.739	9300	0.138	2.529	9300	1.6
4404	0.135	8900	0.095	1.873	8900	1.59
4405	0.109	8000	0.099	1.775	8000	1.541
4406	0.17	8700	0.122	1.731	8700	1.517
4407	0.411	9600	0.129	1.905	9600	1.48
4408	0.193	8300	0.14	1.683	8300	1.526
4409	1.284	7100	0.127	2.471	7100	1.52
4410	0.252	8200	0.132	1.781	8200	1.497
4411	0.183	8900	0.141	1.886	8900	1.576
4412	2.53	9600	0.117	3.759	9600	1.582
4413	0.701	8300	0.11	2.186	8300	1.59
4414	1.43	9400	0.124	2.706	9400	1.577
4415	0.124	7800	0.158	1.762	7800	1.539
4416	5.135	9900	0.154	5.058	9900	1.548
4417	0.695	9300	0.145	2.259	9300	1.545
4418	0.43	9000	0.161	1.986	9000	1.492
4419	0.121	9800	0.147	1.827	9800	1.492
4420	0.128	8000	0.118	1.741	8000	1.525
4421	10.702	7400	0.127	10.002	7400	1.606
4422	4.932	10300	0.141	5.509	10300	1.512
4423	0.172	9800	0.133	1.772	9800	1.453
4424	0.312	9600	0.126	1.885	9600	1.525
4425	0.19	9100	0.118	1.986	9100	1.534
4426	0.185	8600	0.141	1.815	8600	1.565
4427	4.084	10300	0.144	4.826	10300	1.54
4428	0.315	8800	0.11	2.071	8800	1.478
4429	0.139	9600	0.11	1.919	9600	1.513
4430	0.194	10300	0.12	1.945	10300	1.538
