SPOT_LABEL	CH1_NBC_INT	CH1_SPOT_AREA	CH1_SPOT_BKGD	CH2_NBC_INT	CH2_SPOT_AREA	CH2_SPOT_BKGD
4479	1.384	9500	0.158	3.352	9500	1.906
4480	0.734	6500	0.158	2.716	6500	1.928
4481	0.19	6700	0.155	2.151	6700	2.028
4482	2.374	9200	0.143	4.4	9200	2.016
4483	0.158	8300	0.152	2.21	8300	1.986
4484	0.173	9600	0.182	2.077	9600	1.984
4485	0.189	8400	0.141	2.214	8400	2.011
4486	0.799	10200	0.138	3.318	10200	2.003
4487	15.852	10500	0.17	15.401	10500	1.935
4488	0.159	8000	0.174	2.459	8000	1.936
4489	0.212	9200	0.152	2.534	9200	1.89
4490	6.939	10300	0.177	8.219	10300	1.88
4491	1.057	10600	0.173	3.37	10600	1.916
4492	0.583	10800	0.143	3.017	10800	1.938
4493	11.001	10700	0.192	11.248	10700	1.958
4494	0.46	8600	0.196	2.519	8600	1.916
4495	1.228	10500	0.158	3.277	10500	1.865
4496	0.225	9100	0.131	2.286	9100	1.926
4497	0.245	10300	0.126	2.613	10300	1.944
4498	4.264	10400	0.131	5.724	10400	1.872
4499	0.147	8100	0.143	2.334	8100	1.853
4500	0.135	9700	0.161	2.322	9700	1.944
4501	0.374	9900	0.145	2.68	9900	1.924
4502	0.135	8700	0.149	2.131	8700	1.883
4503	0.785	8600	0.155	2.796	8600	1.883
4504	0.48	8000	0.143	2.594	8000	1.969
4505	7.53	9600	0.146	9.022	9600	2.008
4506	0.143	8000	0.18	2.098	8000	1.884
4507	41.79	8900	0.191	41.71	8900	1.822
4508	0.894	8600	0.169	2.772	8600	1.798
4509	0.193	9600	0.141	2.244	9600	1.872
4510	0.135	7300	0.152	2.089	7300	1.883
4511	0.317	7400	0.156	2.23	7400	1.858
4512	0.197	10000	0.139	2.203	10000	1.835
4513	0.14	8000	0.116	2.07	8000	1.842
4514	0.983	8600	0.12	2.678	8600	1.855
4515	4.798	10100	0.129	7.213	10100	1.805
4516	0.164	7300	0.178	2.166	7300	1.791
4517	0.354	6300	0.194	2.305	6300	1.82
4518	0.389	8300	0.155	2.366	8300	1.858
4519	1.15	10800	0.141	3.601	10800	1.875
4520	0.171	9800	0.141	2.379	9800	1.91
4521	0.146	10200	0.144	2.529	10200	1.95
4522	2.226	9800	0.144	3.951	9800	1.93
4523	0.155	10600	0.163	2.6	10600	1.898
4524	0.167	8300	0.151	2.364	8300	1.985
4525	0.227	9500	0.145	2.593	9500	1.969
4526	0.511	9000	0.145	2.766	9000	1.986
4527	2.04	9500	0.144	4.298	9500	1.988
4528	0.165	10100	0.158	2.239	10100	1.943
4529	0.974	9500	0.154	3.021	9500	1.952
4530	0.27	9600	0.149	2.474	9600	2.027
4531	1.825	9800	0.14	3.798	9800	2.046
4532	0.806	9700	0.154	2.954	9700	2.08
4533	0.196	9200	0.182	2.465	9200	1.996
4534	75.672	6300	0.14	56.777	6300	1.995
4535	41.942	7600	0.127	31.208	7600	2.04
4536	18.727	9100	0.158	16.919	9100	1.95
4537	10.366	8600	0.216	10.117	8600	1.949
4538	1.38	3500	0.162	3.161	3500	1.952
4539	5.626	10000	0.174	7.294	10000	1.979
4540	0.619	4200	0.178	2.453	4200	1.963
4541	0.169	8000	0.163	1.977	8000	1.961
4542	0.177	7500	0.161	2.03	7500	1.933
4543	0.191	6100	0.145	2.056	6100	1.889
4544	3.631	5400	0.14	29.837	5400	1.913
4545	0.136	7400	0.137	2.037	7400	1.931
4546	1.469	5200	0.132	5.305	5200	1.937
4547	1.301	4900	0.143	2.419	4900	1.891
4548	13.537	6900	0.16	28.161	6900	1.834
4549	17.095	5400	0.176	6.414	5400	1.858
4550	1.299	9000	0.163	3.584	9000	1.89
4551	12.458	9300	0.142	12.584	9300	1.881
4552	0.148	8000	0.149	2.246	8000	1.892
4553	0.436	8500	0.164	2.516	8500	1.937
4554	0.185	9000	0.2	2.353	9000	1.948
4555	1.531	8500	0.187	3.357	8500	1.876
4556	0.424	7500	0.168	2.484	7500	1.876
4557	5.416	9400	0.164	6.656	9400	1.833
4558	0.21	7300	0.142	2.245	7300	1.837
4559	0.135	7800	0.149	2.038	7800	1.867
4560	0.877	7800	0.129	2.602	7800	1.833
4561	0.739	6400	0.119	2.395	6400	1.829
4562	0.41	8200	0.129	2.39	8200	1.836
4563	0.532	8000	0.136	2.472	8000	1.871
4564	0.193	8900	0.173	2.111	8900	1.898
4565	2.131	9300	0.174	4.182	9300	1.813
4566	0.56	3900	0.213	2.514	3900	1.851
4567	0.74	9400	0.188	2.795	9400	1.939
4568	0.129	9400	0.152	2.177	9400	1.899
4569	0.327	8300	0.146	2.322	8300	1.936
4570	0.424	8800	0.142	2.399	8800	2.02
4571	0.137	7100	0.143	2.276	7100	2.003
4572	0.154	10300	0.141	2.404	10300	1.901
4573	0.178	9300	0.14	2.347	9300	1.926
4574	3.587	10200	0.137	5.376	10200	1.954
4575	0.196	9600	0.135	2.251	9600	1.959
4576	0.153	8000	0.155	2.323	8000	1.983
4577	1.008	9100	0.147	2.928	9100	1.963
4578	1.447	9600	0.142	3.234	9600	1.97
4579	0.36	8900	0.122	2.518	8900	2.004
4580	0.289	7900	0.12	2.441	7900	1.982
4581	0.487	9000	0.161	2.58	9000	1.989
4582	1.749	9500	0.163	3.819	9500	1.966
4583	0.336	7900	0.145	2.396	7900	1.981
4584	0.213	7600	0.127	2.131	7600	2.02
4585	0.734	7300	0.156	2.637	7300	2.02
4586	0.469	7500	0.204	2.54	7500	1.947
4587	2.324	9000	0.159	4.536	9000	1.947
4588	2.276	9400	0.152	4.118	9400	2.027
4589	0.486	8600	0.181	2.404	8600	1.954
4590	0.212	9300	0.169	2.225	9300	1.919
4591	0.205	8700	0.146	2.27	8700	1.916
4592	25.996	9700	0.142	39.031	9700	1.851
4593	0.15	8000	0.126	2.111	8000	1.898
4594	0.159	9800	0.124	2.139	9800	1.832
4595	0.428	8300	0.136	2.297	8300	1.831
4596	0.134	9000	0.147	2.072	9000	1.906
4597	0.147	9900	0.14	2.081	9900	1.881
4598	0.155	10200	0.161	1.998	10200	1.847
4599	1.417	10400	0.148	3.416	10400	1.847
4600	0.169	9300	0.135	2.153	9300	1.856
4601	0.182	8500	0.145	2.131	8500	1.912
4602	0.667	8400	0.174	2.529	8400	1.933
4603	0.167	9200	0.205	2.14	9200	1.93
4604	0.144	8000	0.174	2.12	8000	1.907
4605	1.536	9200	0.143	3.204	9200	1.913
4606	0.369	10300	0.143	2.626	10300	1.927
4607	0.827	10800	0.136	3.024	10800	1.9
4608	0.23	10300	0.136	2.567	10300	1.9
4609	2.755	11200	0.121	4.888	11200	1.849
4610	0.259	10000	0.138	2.531	10000	1.851
4611	0.145	10700	0.129	1.957	10700	1.857
4612	0.184	10000	0.14	2.365	10000	1.917
4613	0.697	8700	0.173	2.372	8700	1.936
4614	0.376	7800	0.179	2.224	7800	1.851
4615	1.939	8600	0.205	3.657	8600	1.925
4616	0.363	7000	0.192	2.326	7000	1.925
4617	0.212	8700	0.153	2.046	8700	1.902
4618	0.297	8500	0.151	2.249	8500	1.884
4619	0.391	8200	0.15	2.386	8200	1.933
4620	0.471	8600	0.158	2.457	8600	2.014
4621	1.726	10000	0.17	3.199	10000	1.994
4622	0.964	8600	0.148	2.949	8600	1.938
4623	1.384	8500	0.14	3.304	8500	1.954
4624	0.169	7500	0.136	2.155	7500	1.938
4625	3.085	9500	0.151	4.807	9500	1.94
4626	0.168	3600	0.147	2.136	3600	1.94
4627	0.168	9600	0.144	2.179	9600	1.934
4628	0.746	9200	0.166	2.864	9200	1.953
4629	3.239	8900	0.167	5.051	8900	1.991
4630	0.744	10000	0.173	2.878	10000	2.013
4631	0.242	9000	0.165	2.297	9000	1.966
4632	8.759	10300	0.157	9.241	10300	1.996
4633	0.61	9400	0.166	2.646	9400	1.996
4634	0.267	9400	0.186	2.382	9400	1.992
4635	0.702	9900	0.173	2.75	9900	1.999
4636	14.275	10500	0.152	13.492	10500	1.974
4637	1.523	10000	0.172	3.556	10000	1.965
4638	0.162	10000	0.176	2.131	10000	1.935
4639	0.356	10200	0.167	2.424	10200	1.941
4640	1.329	10800	0.159	3.532	10800	1.936
4641	0.243	10000	0.147	2.544	10000	1.883
4642	0.127	9600	0.138	2.285	9600	1.853
4643	0.395	9800	0.128	2.445	9800	1.818
4644	0.138	9700	0.131	2.322	9700	1.843
4645	0.231	9100	0.143	2.4	9100	1.882
4646	0.164	8200	0.126	2.042	8200	1.86
4647	0.143	8900	0.139	2.095	8900	1.852
4648	0.266	8700	0.142	2.297	8700	1.858
4649	0.463	8200	0.153	2.369	8200	1.818
4650	1.065	9000	0.16	3.003	9000	1.932
4651	0.487	8600	0.179	2.554	8600	1.955
4652	0.358	8700	0.168	2.488	8700	1.936
4653	0.166	9100	0.162	2.168	9100	1.921
4654	0.942	8600	0.165	2.796	8600	1.864
4655	0.819	6400	0.134	2.546	6400	1.922
4656	0.662	9500	0.13	2.721	9500	1.9
4657	1.618	9200	0.121	3.28	9200	1.922
4658	1.057	8500	0.117	3.09	8500	1.928
4659	0.155	8600	0.153	2.26	8600	1.907
4660	0.193	9500	0.147	2.064	9500	1.868
4661	0.162	8800	0.138	2.131	8800	1.916
4662	0.172	10600	0.165	2.313	10600	1.915
4663	0.141	9900	0.183	2.396	9900	1.866
4664	0.175	8800	0.179	2.203	8800	1.863
4665	5.582	10400	0.155	6.834	10400	1.84
4666	0.156	9900	0.142	2.368	9900	1.872
4667	0.53	9800	0.154	2.792	9800	1.864
4668	0.426	9300	0.154	2.784	9300	1.847
4669	0.379	9300	0.144	2.891	9300	1.898
4670	6.392	2400	0.157	57.734	2400	1.958
4671	0.229	7200	0.156	2.213	7200	1.966
4672	0.854	9600	0.171	2.962	9600	1.966
4673	1.6	10100	0.177	3.602	10100	1.901
4674	0.401	8600	0.158	2.547	8600	1.923
4675	1.508	9600	0.14	3.698	9600	1.94
4676	0.654	10000	0.146	2.973	10000	1.894
4677	1.212	9600	0.193	3.425	9600	1.937
4678	0.165	10100	0.202	2.286	10100	1.997
4679	0.52	7700	0.177	2.637	7700	2.054
4680	0.155	9900	0.142	2.36	9900	2.028
4681	2.58	9900	0.141	4.835	9900	1.944
4682	1.869	9700	0.152	3.865	9700	1.939
4683	0.218	9200	0.18	2.095	9200	1.967
4684	3.678	9500	0.154	5.267	9500	2.003
4685	4.886	9900	0.15	6.603	9900	1.962
4686	0.344	8800	0.17	2.272	8800	1.926
4687	0.503	9300	0.173	2.322	9300	1.962
4688	0.205	9000	0.144	2.216	9000	1.994
4689	0.344	5400	0.138	2.264	5400	1.939
4690	0.294	8200	0.142	2.198	8200	1.898
4691	0.152	9900	0.144	2.08	9900	1.881
4692	1.119	7800	0.161	2.937	7800	1.86
4693	0.204	9100	0.149	2.099	9100	1.844
4694	1.871	9300	0.133	3.652	9300	1.856
4695	0.138	9900	0.153	2.216	9900	1.868
4696	0.88	10300	0.155	2.9	10300	1.837
4697	0.149	8700	0.139	2.052	8700	1.803
4698	0.476	9800	0.139	2.609	9800	1.849
4699	0.83	8600	0.148	2.765	8600	1.96
4700	0.215	9500	0.177	2.406	9500	2.026
4701	1	10100	0.173	2.938	10100	1.942
4702	0.161	8900	0.152	2.301	8900	1.894
4703	0.148	8000	0.153	2.113	8000	1.836
4704	0.173	9800	0.142	2.099	9800	1.848
4705	0.131	10500	0.126	2.153	10500	1.922
4706	0.135	10200	0.122	2.306	10200	1.943
4707	0.14	8400	0.114	2.132	8400	1.957
4708	0.297	8800	0.119	2.321	8800	1.896
4709	0.192	9900	0.12	2.058	9900	1.848
4710	0.477	9000	0.142	2.357	9000	1.853
4711	0.17	9500	0.171	2.048	9500	1.849
4712	1.82	10000	0.164	3.526	10000	1.874
4713	0.572	9400	0.139	2.442	9400	1.888
4714	0.154	9700	0.147	2.176	9700	1.841
4715	0.949	9100	0.147	2.817	9100	1.844
4716	0.346	9000	0.145	2.312	9000	1.904
4717	0.419	5400	0.139	2.335	5400	1.929
4718	1.35	8700	0.134	3.262	8700	2.013
4719	0.178	8000	0.153	2.237	8000	2.013
4720	0.18	10000	0.145	2.253	10000	1.989
4721	1.298	8400	0.171	3.228	8400	1.975
4722	0.175	9100	0.166	2.318	9100	1.96
4723	0.153	9100	0.136	2.284	9100	1.943
4724	0.472	8600	0.108	2.616	8600	1.991
4725	0.203	8800	0.133	2.243	8800	1.946
4726	0.178	10100	0.188	2.529	10100	1.926
4727	0.375	9700	0.212	2.821	9700	1.962
4728	0.145	10000	0.168	2.45	10000	1.978
4729	1.43	10000	0.157	3.416	10000	1.998
4730	3.571	10900	0.145	5.737	10900	1.939
4731	0.985	10500	0.145	3.163	10500	1.936
4732	3.168	10700	0.157	5.098	10700	1.966
4733	0.2	10000	0.156	2.386	10000	1.947
4734	0.544	9400	0.145	2.697	9400	1.923
4735	0.18	9900	0.135	2.208	9900	1.928
4736	0.475	9200	0.131	2.444	9200	1.961
4737	11.577	10700	0.14	11.807	10700	1.938
4738	0.398	10100	0.156	2.556	10100	1.881
4739	2.875	10400	0.142	4.529	10400	1.846
4740	2.426	10400	0.143	4.318	10400	1.892
4741	2.732	10500	0.175	4.378	10500	1.876
4742	0.152	9900	0.176	2.143	9900	1.846
4743	0.992	7400	0.137	2.807	7400	1.854
4744	1.128	8200	0.14	2.924	8200	1.905
4745	2.97	8400	0.171	4.501	8400	1.854
4746	0.798	8400	0.133	2.583	8400	1.829
4747	0.41	7400	0.132	2.269	7400	1.909
4748	0.322	7600	0.138	2.309	7600	1.969
4749	0.162	9800	0.164	2.081	9800	2.036
4750	0.135	8000	0.169	2.067	8000	1.971
4751	1.03	6300	0.146	2.703	6300	1.923
4752	0.616	7100	0.151	2.445	7100	1.881
4753	0.432	8000	0.14	2.337	8000	1.828
4754	0.759	8100	0.124	2.481	8100	1.946
4755	1.537	8400	0.117	3.383	8400	1.94
4756	0.803	7800	0.128	2.536	7800	1.942
4757	0.139	8800	0.128	1.965	8800	1.893
4758	0.154	9200	0.126	2.061	9200	1.861
4759	0.966	10000	0.168	2.695	10000	1.857
4760	0.163	8000	0.21	2.078	8000	1.839
4761	0.505	7800	0.158	2.416	7800	1.876
4762	0.425	8200	0.147	2.412	8200	1.93
4763	0.201	9200	0.147	2.131	9200	1.854
4764	0.838	8700	0.134	2.718	8700	1.87
4765	0.151	8800	0.136	2.115	8800	1.907
4766	4.499	9000	0.144	5.264	9000	2.033
4767	2.725	8700	0.155	4.709	8700	2.038
4768	0.16	8700	0.157	2.227	8700	2.019
4769	0.373	8400	0.155	2.467	8400	2.033
4770	0.88	8300	0.156	2.771	8300	1.971
4771	0.614	9000	0.144	2.563	9000	1.961
4772	0.52	9200	0.144	2.489	9200	1.924
4773	0.187	9600	0.132	2.173	9600	1.949
4774	0.174	8000	0.128	2.154	8000	2.06
4775	0.472	7700	0.159	2.591	7700	2.006
4776	0.181	6900	0.185	2.337	6900	2
4777	0.971	8900	0.172	3.069	8900	1.953
4778	0.94	8900	0.168	2.824	8900	1.951
4779	14.037	9900	0.158	18.033	9900	1.944
4780	0.189	9400	0.158	2.276	9400	1.934
4781	0.633	8000	0.177	2.752	8000	1.959
4782	0.34	8000	0.19	2.343	8000	1.94
4783	0.709	8000	0.188	2.698	8000	1.923
4784	3.158	9500	0.137	5.219	9500	1.945
4785	0.518	8300	0.126	2.449	8300	1.922
4786	0.528	7900	0.145	2.488	7900	1.901
4787	0.164	9400	0.159	2.082	9400	1.864
4788	0.151	9800	0.128	2.115	9800	1.857
4789	0.411	8100	0.124	2.372	8100	1.904
4790	0.306	10000	0.125	2.177	10000	1.867
4791	0.166	9400	0.14	2.048	9400	1.878
4792	0.194	9300	0.14	2.07	9300	1.909
4793	3.397	10000	0.145	5.132	10000	1.929
4794	0.144	9200	0.169	2.122	9200	1.907
4795	0.148	9200	0.153	2.065	9200	1.861
4796	2.507	10300	0.141	4.026	10300	1.893
4797	1.177	9600	0.146	3.211	9600	1.98
4798	0.169	7900	0.15	2.266	7900	2.031
4799	7.365	11200	0.16	8.853	11200	1.99
4800	1.918	10600	0.151	3.648	10600	1.926
4801	0.172	9700	0.157	2.247	9700	1.925
4802	0.22	9600	0.151	2.258	9600	1.925
4803	0.146	9300	0.13	2.145	9300	1.904
4804	0.261	9800	0.135	2.321	9800	1.863
4805	0.151	10100	0.142	2.235	10100	1.91
4806	0.14	9400	0.147	2.102	9400	1.947
4807	0.418	8400	0.147	2.33	8400	1.925
4808	0.255	8300	0.156	2.074	8300	1.88
4809	0.199	8100	0.193	2.007	8100	1.837
4810	3.305	9400	0.17	5.025	9400	1.891
4811	0.183	8600	0.158	2.061	8600	1.926
4812	0.152	8000	0.147	2.001	8000	1.902
4813	7.106	9200	0.133	7.756	9200	1.898
4814	0.327	8600	0.14	2.178	8600	1.912
4815	0.38	6600	0.152	2.292	6600	1.966
4816	0.323	8000	0.174	2.346	8000	2.025
4817	0.158	10200	0.156	2.174	10200	2.014
4818	0.896	8400	0.155	3.047	8400	2.04
4819	0.27	8000	0.13	2.264	8000	2.027
4820	0.691	8600	0.141	2.655	8600	1.966
4821	0.813	8700	0.145	2.764	8700	1.966
4822	0.473	9800	0.164	2.586	9800	2.029
4823	2.833	9900	0.167	4.605	9900	2.063
4824	0.907	8900	0.149	3.166	8900	2.051
4825	0.491	9500	0.148	2.716	9500	2.006
4826	6.903	10700	0.162	8.168	10700	1.993
4827	0.339	9200	0.164	2.534	9200	1.987
4828	0.967	9500	0.152	3.04	9500	1.963
4829	0.189	9000	0.158	2.305	9000	1.966
4830	1.947	10500	0.162	4.095	10500	1.978
4831	1.186	9400	0.164	3.234	9400	1.974
4832	0.368	9500	0.182	2.417	9500	1.939
4833	2.036	10200	0.18	4.105	10200	1.942
4834	0.14	8200	0.131	2.471	8200	1.916
4835	0.444	9500	0.164	2.499	9500	1.897
4836	0.242	9300	0.164	2.447	9300	1.901
4837	0.155	9500	0.13	2.288	9500	1.902
4838	0.16	7600	0.116	2.048	7600	1.906
4839	0.143	8900	0.124	2.009	8900	1.918
4840	0.175	8000	0.166	1.928	8000	1.94
4841	0.149	8000	0.16	1.951	8000	1.964
4842	0.147	8000	0.151	1.993	8000	1.957
4843	0.154	9000	0.164	1.978	9000	1.944
4844	2.499	8900	0.171	4.106	8900	1.859
4845	0.747	8700	0.15	2.558	8700	1.866
4846	0.867	7700	0.125	2.658	7700	2.034
4847	0.213	8300	0.132	2.186	8300	2.034
4848	0.364	8100	0.166	2.293	8100	1.909
4849	0.474	8600	0.154	2.32	8600	1.871
4850	0.756	8200	0.142	2.579	8200	1.893
4851	0.179	8400	0.154	2.124	8400	1.899
4852	24.983	9800	0.136	25.174	9800	1.88
4853	22.501	9400	0.148	24.584	9400	1.863
4854	0.849	10000	0.122	2.971	10000	1.875
4855	0.449	10200	0.133	2.467	10200	1.958
4856	0.484	9800	0.138	2.408	9800	1.926
4857	0.143	9700	0.138	2.129	9700	1.884
4858	3.684	10100	0.175	4.971	10100	1.869
4859	0.205	8900	0.19	2.139	8900	1.917
4860	0.129	8700	0.161	2.299	8700	1.932
4861	2.49	8300	0.146	4.193	8300	1.93
4862	3.927	8300	0.152	5.635	8300	1.91
4863	0.214	8600	0.148	2.073	8600	1.91
4864	1.334	6700	0.156	3.18	6700	1.966
4865	0.212	6900	0.171	2.119	6900	2.01
4866	0.413	6000	0.16	2.325	6000	1.991
4867	1.262	4900	0.15	2.959	4900	2.027
4868	0.509	5300	0.167	2.434	5300	2.023
4869	0.193	8700	0.184	2.105	8700	1.971
4870	1.833	8800	0.146	3.707	8800	2.012
4871	0.24	8700	0.179	2.402	8700	2.027
4872	0.163	7800	0.174	2.256	7800	2.044
4873	2.812	9700	0.138	4.252	9700	2.043
4874	0.227	9800	0.148	2.288	9800	1.997
4875	1.596	9900	0.19	3.626	9900	2.006
4876	0.699	9000	0.174	2.869	9000	2.001
4877	0.169	8800	0.159	2.207	8800	1.946
4878	0.207	9700	0.165	2.28	9700	1.932
4879	0.384	7500	0.16	2.345	7500	2.011
4880	0.45	8200	0.14	2.546	8200	2.043
4881	0.155	9000	0.163	2.269	9000	2.034
4882	1.123	8200	0.178	2.949	8200	1.95
4883	0.234	9100	0.136	2.291	9100	1.898
4884	0.236	8200	0.157	2.144	8200	1.875
4885	0.397	9100	0.171	2.398	9100	1.859
4886	0.359	8600	0.123	2.284	8600	1.882
4887	0.206	8400	0.116	2.002	8400	1.922
4888	0.16	9100	0.181	2.009	9100	1.973
4889	0.175	8000	0.185	2.054	8000	1.96
4890	0.226	8600	0.165	2.216	8600	1.911
4891	0.723	9200	0.131	2.421	9200	1.88
4892	0.419	10000	0.132	2.557	10000	1.91
4893	0.437	10200	0.147	2.534	10200	1.886
4894	1.356	10600	0.144	3.204	10600	1.916
4895	1.215	8300	0.138	3.088	8300	2.032
4896	0.696	9300	0.162	2.732	9300	2.021
4897	0.32	7200	0.152	2.253	7200	1.933
4898	0.824	2600	0.15	4.675	2600	1.832
4899	1.389	9400	0.134	3.213	9400	1.845
4900	0.22	7700	0.134	2.127	7700	1.835
4901	0.15	9600	0.142	2.001	9600	1.896
4902	0.152	8100	0.15	2.032	8100	1.859
4903	4.473	9500	0.139	5.909	9500	1.838
4904	0.275	8500	0.136	2.161	8500	1.926
4905	2.234	9400	0.14	3.54	9400	1.923
4906	0.731	9400	0.143	2.513	9400	1.898
4907	0.166	8000	0.168	1.894	8000	1.898
4908	0.456	8100	0.189	2.262	8100	1.901
4909	0.144	8000	0.153	2.054	8000	1.912
4910	0.201	9400	0.151	2.119	9400	1.923
4911	0.165	8400	0.148	2.144	8400	1.923
4912	0.169	7900	0.139	2.085	7900	1.929
4913	0.574	8300	0.153	2.591	8300	2.011
4914	0.266	8800	0.172	2.324	8800	2.039
4915	0.41	7500	0.171	2.525	7500	1.989
4916	0.242	8100	0.164	2.322	8100	2.016
4917	0.17	8000	0.167	2.224	8000	2.04
4918	0.389	9600	0.193	2.557	9600	2.03
4919	0.187	9700	0.179	2.358	9700	1.997
4920	0.727	10500	0.136	2.973	10500	2.009
4921	0.248	9600	0.148	2.435	9600	2.045
4922	0.188	9900	0.137	2.434	9900	2.073
4923	6.428	10500	0.176	8.196	10500	2.035
4924	0.177	8200	0.192	2.354	8200	2.018
4925	0.655	10000	0.177	2.978	10000	2.017
4926	1.915	10300	0.166	3.615	10300	1.954
4927	3.758	10300	0.177	5.374	10300	1.951
4928	0.205	9000	0.161	2.094	9000	1.987
4929	0.397	9100	0.147	2.408	9100	2
4930	0.696	9800	0.167	2.654	9800	2.009
4931	0.147	9800	0.164	2.274	9800	1.946
4932	0.303	8800	0.143	2.299	8800	1.881
4933	1.231	9600	0.144	2.991	9600	1.887
4934	0.134	8000	0.17	2.103	8000	1.904
4935	0.243	7900	0.179	2.206	7900	1.909
4936	10.222	9500	0.125	11.368	9500	1.965
4937	0.146	8000	0.156	1.997	8000	1.922
4938	0.198	9100	0.157	2.083	9100	1.911
4939	0.225	10100	0.14	2.013	10100	1.884
4940	0.452	4400	0.128	2.127	4400	1.882
4941	0.187	9400	0.142	2.054	9400	1.828
4942	2.653	8800	0.147	4.289	8800	1.851
4943	4.299	9200	0.137	5.626	9200	1.882
4944	0.323	6100	0.142	2.178	6100	1.932
4945	0.218	6400	0.155	2.08	6400	2.008
4946	0.396	8600	0.15	2.361	8600	1.969
4947	0.691	8000	0.147	2.576	8000	1.894
4948	0.18	10000	0.127	2.099	10000	1.82
4949	3.476	9200	0.134	4.979	9200	1.851
4950	0.196	8700	0.137	2.131	8700	1.891
4951	0.415	8900	0.151	2.6	8900	1.8
4952	0.18	8500	0.148	2.099	8500	1.851
4953	0.214	9300	0.141	2.196	9300	1.887
4954	1.509	9200	0.127	3.363	9200	1.935
4955	0.599	8700	0.14	2.567	8700	1.912
4956	0.967	9300	0.148	2.757	9300	1.868
4957	0.236	9000	0.157	2.27	9000	1.869
4958	0.164	9200	0.151	2.099	9200	1.879
4959	0.183	6300	0.159	2.062	6300	1.853
4960	0.524	8500	0.172	2.538	8500	1.882
4961	0.403	7600	0.162	2.329	7600	1.932
4962	0.143	9600	0.163	2.353	9600	1.988
4963	1.178	9200	0.169	3.32	9200	2.029
4964	0.156	9000	0.169	2.279	9000	2.021
4965	0.177	8500	0.169	2.358	8500	1.995
4966	193.496	8300	0.186	147.863	8300	2.024
4967	82.099	7700	0.212	68.106	7700	2.043
4968	37.041	7700	0.192	37.368	7700	2.001
4969	23.517	8700	0.169	22.398	8700	1.987
4970	3.271	5800	0.177	4.4	5800	2.014
4971	5.333	9300	0.148	6.979	9300	2.092
4972	0.782	5400	0.159	2.747	5400	2.101
4973	0.333	4000	0.18	2.4	4000	2.1
4974	0.236	8400	0.171	2.161	8400	2.069
4975	0.224	8000	0.16	2.15	8000	2.054
4976	6.698	7700	0.16	51.434	7700	2.037
4977	0.169	8000	0.17	2.126	8000	1.974
4978	2.067	7600	0.173	6.838	7600	1.959
4979	1.645	6600	0.175	2.728	6600	1.889
4980	24.922	8300	0.143	53.574	8300	1.935
4981	37.464	7800	0.143	13.527	7800	1.903
4982	1.149	8900	0.151	2.912	8900	1.896
4983	0.23	9300	0.151	2.085	9300	1.969
4984	3.898	9600	0.185	5.49	9600	2.01
4985	2.295	8500	0.162	4.029	8500	1.946
4986	0.401	9100	0.153	2.284	9100	1.83
4987	0.531	9300	0.129	2.421	9300	1.884
4988	0.501	8300	0.12	2.43	8300	1.898
4989	0.412	7200	0.122	2.276	7200	1.898
4990	0.152	8000	0.155	1.884	8000	1.813
4991	0.163	8000	0.159	1.884	8000	1.824
4992	0.148	7200	0.15	1.833	7200	1.91
4993	0.147	8000	0.161	1.926	8000	1.899
4994	0.155	8400	0.124	1.938	8400	1.907
4995	0.164	9500	0.16	1.881	9500	1.952
4996	0.198	2400	0.152	1.859	2400	1.926
4997	0.135	8000	0.142	1.869	8000	1.794
4998	0.176	7000	0.143	1.874	7000	1.846
4999	0.4	9700	0.114	3.399	9700	1.937
5000	0.238	9100	0.108	2.586	9100	1.896
5001	0.316	7800	0.111	2.741	7800	1.899
5002	1.05	9800	0.121	3.686	9800	1.903
5003	0.545	9000	0.166	3.206	9000	1.875
5004	0.191	9600	0.112	2.622	9600	1.811
5005	0.144	9300	0.095	2.757	9300	1.853
5006	0.269	10000	0.089	2.913	10000	1.855
5007	0.77	8600	0.11	3.221	8600	1.938
5008	0.314	9000	0.128	3.66	9000	1.978
5009	0.494	8400	0.147	3.661	8400	1.981
5010	0.663	7500	0.158	2.8	7500	1.959
5011	2.131	9300	0.151	4.901	9300	1.972
5012	0.321	8400	0.136	3.415	8400	2.019
5013	0.532	8700	0.15	3.798	8700	1.996
5014	1.033	9600	0.144	4.463	9600	2.037
5015	0.906	9800	0.133	4.068	9800	2.044
5016	0.184	7300	0.133	2.949	7300	2.024
5017	0.215	7700	0.176	2.824	7700	1.978
5018	2.139	8900	0.184	4.196	8900	1.966
5019	0.451	8900	0.171	3.334	8900	1.995
5020	0.623	8600	0.132	3.43	8600	1.986
5021	0.223	8300	0.14	3.107	8300	1.986
5022	0.175	8000	0.162	2.959	8000	2.052
5023	0.161	7400	0.151	2.842	7400	2.026
5024	1.002	6800	0.141	3.295	6800	2.009
5025	4.12	9100	0.122	6.193	9100	1.993
5026	0.207	7800	0.119	2.311	7800	1.99
5027	0.853	6500	0.163	3.286	6500	1.936
5028	0.178	8400	0.175	2.215	8400	1.923
5029	1.858	5000	0.124	4.25	5000	1.968
5030	0.709	6700	0.117	3.083	6700	1.963
5031	0.671	8900	0.117	3.19	8900	1.896
5032	1.383	9000	0.115	3.685	9000	1.898
5033	0.5	9300	0.129	3.252	9300	1.896
5034	0.257	8100	0.155	2.898	8100	1.887
