SPOT_LABEL	CLONE_ID	SOURCE_CLONE_ID	ORIGIN
2089	220764	CATMA5a31590	MAF
2090	220788	CATMA5a31660	MAF
2091	222411	CATMA2a12700	BERLIN
2092	222435	CATMA2a12730	BERLIN
2093	222424	CATMA2a12810	BERLIN
2094	222460	CATMA2a12960	BERLIN
2095	222459	CATMA2a12740	BERLIN
2096	222388	CATMA2a12770	BERLIN
2097	222390	CATMA2a13290	BERLIN
2098	222414	CATMA2a13330	BERLIN
2099	221191	CATMA5a51060	MADRID
2100	221215	CATMA5a51100	MADRID
2101	221192	CATMA5a51190	MADRID
2102	221216	CATMA5a51220	MADRID
2103	221144	CATMA5a51120	MADRID
2104	221168	CATMA5a51160	MADRID
2105	221145	CATMA5a51235	MADRID
2106	221169	CATMA5a51250	MADRID
2107	222537	CATMA2a19250	UK(HRI)
2108	222573	CATMA2a19280	UK(HRI)
2109	222550	CATMA2a19340	UK(HRI)
2110	222574	CATMA2a19360	UK(HRI)
2111	222502	CATMA2a19300	UK(HRI)
2112	222526	CATMA2a19320	UK(HRI)
2113	222503	CATMA2a19380	UK(HRI)
2114	222527	CATMA2a19420	UK(HRI)
2115	223401	CATMA4a19950	LAUSANNE
2116	223425	CATMA4a19970	LAUSANNE
2117	223402	CATMA4a20045	LAUSANNE
2118	223426	CATMA4a20060	LAUSANNE
2119	223354	CATMA4a19990	LAUSANNE
2120	223378	CATMA4a20030	LAUSANNE
2121	223355	CATMA4a20090	LAUSANNE
2122	223379	CATMA4a20110	LAUSANNE
2123	223703	CATMA3a11770	LAUSANNE
2124	223656	CATMA3a11830	LAUSANNE
2125	224017	CATMA3a24520	MAF
2126	224041	CATMA3a24540	MAF
2127	223680	CATMA3a11850	LAUSANNE
2128	223716	CATMA3a11900	LAUSANNE
2129	224065	CATMA3a24560	MAF
2130	224089	CATMA3a24580	MAF
2131	222842	CATMA2a33830	MADRID
2132	222771	CATMA2a33840	MADRID
2133	222843	CATMA2a33930	MADRID
2134	222772	CATMA2a33950	MADRID
2135	222795	CATMA2a33860	MADRID
2136	222819	CATMA2a33910	MADRID
2137	222796	CATMA2a33970	MADRID
2138	222856	CATMA2a34050	MADRID
2139	223111	CATMA4a02530	BERLIN
2140	223135	CATMA4a02540	BERLIN
2141	223136	CATMA4a02640	BERLIN
2142	223065	CATMA4a02660	BERLIN
2143	223064	CATMA4a02560	BERLIN
2144	223100	CATMA4a02600	BERLIN
2145	223089	CATMA4a02680	BERLIN
2146	223113	CATMA4a02690	BERLIN
2147	224484	CATMA3a50330	MAF
2148	224497	CATMA3a53880	MADRID
2149	224569	CATMA3a54040	MADRID
2150	224498	CATMA3a54100	MADRID
2151	224521	CATMA3a53900	MADRID
2152	224545	CATMA3a54020	MADRID
2153	224522	CATMA3a54210	MADRID
2154	224546	CATMA3a54230	MADRID
2155	224750	CATMA4a14320	UK(HRI)
2156	224774	CATMA4a14360	UK(HRI)
2157	224751	CATMA4a14420	UK(HRI)
2158	224775	CATMA4a14450	UK(HRI)
2159	224703	CATMA4a14375	UK(HRI)
2160	224727	CATMA4a14400	UK(HRI)
2161	224704	CATMA4a14470	UK(HRI)
2162	224728	CATMA4a14480	UK(HRI)
2163	223460	CATMA4a25240	MADRID
2164	223484	CATMA4a25270	MADRID
2165	223461	CATMA4a25330	MADRID
2166	223485	CATMA4a25350	MADRID
2167	223508	CATMA4a25290	MADRID
2168	223532	CATMA4a25310	MADRID
2169	223509	CATMA4a25370	MADRID
2170	223533	CATMA4a25390	MADRID
2171	223869	CATMA3a16040	MADRID
2172	223893	CATMA3a16060	MADRID
2173	223870	CATMA3a16130	MADRID
2174	223894	CATMA3a16150	MADRID
2175	223917	CATMA3a16080	MADRID
2176	223846	CATMA3a16090	MADRID
2177	223918	CATMA3a16170	MADRID
2178	223847	CATMA3a16190	MADRID
2179	225136	CATMA1a07530	UTRECHT
2180	225160	CATMA1a07550	UTRECHT
2181	225078	CATMA1a07630	UTRECHT
2182	225102	CATMA1a07650	UTRECHT
2183	225089	CATMA1a07565	UTRECHT
2184	225149	CATMA1a07610	UTRECHT
2185	225126	CATMA1a07670	UTRECHT
2186	225150	CATMA1a07690	UTRECHT
2187	226026	CATMA1a55440	LAUSANNE
2188	225955	CATMA1a55460	LAUSANNE
2189	225944	CATMA1a55530	LAUSANNE
2190	225968	CATMA1a55610	LAUSANNE
2191	225979	CATMA1a55480	LAUSANNE
2192	226003	CATMA1a55500	LAUSANNE
2193	225992	CATMA1a55630	LAUSANNE
2194	226028	CATMA1a55700	LAUSANNE
2195	224122	CATMA3a33260	BERLIN
2196	224146	CATMA3a33290	BERLIN
2197	224135	CATMA3a33900	BERLIN
2198	224159	CATMA3a34020	BERLIN
2199	224182	CATMA3a33510	BERLIN
2200	224206	CATMA3a33700	BERLIN
2201	224183	CATMA3a34200	BERLIN
2202	224207	CATMA3a34450	BERLIN
2203	224364	CATMA3a46056	UTRECHT
2204	224388	CATMA3a46070	UTRECHT
2205	224833	CATMA4a32850	UTRECHT
2206	224857	CATMA4a32890	UTRECHT
2207	224785	CATMA4a32810	UTRECHT
2208	224809	CATMA4a32830	UTRECHT
2209	224786	CATMA4a32910	UTRECHT
2210	224810	CATMA4a32930	UTRECHT
2211	226209	CATMA1a64610	FR(INRA)
2212	226150	CATMA1a64653	FR(INRA)
2213	226222	CATMA1a64730	FR(INRA)
2214	226151	CATMA1a64750	FR(INRA)
2215	226174	CATMA1a64680	FR(INRA)
2216	226198	CATMA1a64700	FR(INRA)
2217	226175	CATMA1a64770	FR(INRA)
2218	226223	CATMA1a64810	FR(INRA)
2219	226332	CATMA5a01810	UK(HRI)
2220	226356	CATMA5a01830	UK(HRI)
2221	226417	CATMA5a05140	UTRECHT
2222	226441	CATMA5a05160	UTRECHT
2223	226380	CATMA5a01850	UK(HRI)
2224	226404	CATMA5a01880	UK(HRI)
2225	226465	CATMA5a05180	UTRECHT
2226	226489	CATMA5a05210	UTRECHT
2227	225217	CATMA1a11460	LAUSANNE
2228	225241	CATMA1a11480	LAUSANNE
2229	225218	CATMA1a11540	LAUSANNE
2230	225254	CATMA1a11570	LAUSANNE
2231	225170	CATMA1a11510	LAUSANNE
2232	225194	CATMA1a11520	LAUSANNE
2233	225183	CATMA1a11590	LAUSANNE
2234	225207	CATMA1a11610	LAUSANNE
2235	225447	CATMA1a21020	FR(INRA)
2236	225376	CATMA1a21070	FR(INRA)
2237	225365	CATMA1a21150	FR(INRA)
2238	225389	CATMA1a21170	FR(INRA)
2239	225400	CATMA1a21090	FR(INRA)
2240	225436	CATMA1a21110	FR(INRA)
2241	225413	CATMA1a21190	FR(INRA)
2242	225437	CATMA1a21210	FR(INRA)
2243	227065	CATMA5a38080	UK(HRI)
2244	226994	CATMA5a38110	UK(HRI)
2245	227066	CATMA5a38180	UK(HRI)
2246	226995	CATMA5a38220	UK(HRI)
2247	227018	CATMA5a38140	UK(HRI)
2248	227042	CATMA5a38160	UK(HRI)
2249	227031	CATMA5a38290	UK(HRI)
2250	227055	CATMA5a38310	UK(HRI)
2251	227320	CATMA5a51960	MADRID
2252	227344	CATMA5a51980	MADRID
2253	227321	CATMA5a52040	MADRID
2254	227345	CATMA5a52060	MADRID
2255	227368	CATMA5a52000	MADRID
2256	227297	CATMA5a52020	MADRID
2257	227369	CATMA5a52080	MADRID
2258	227298	CATMA5a52100	MADRID
2259	225680	CATMA1a39880	FR(INRA)
2260	225716	CATMA1a39910	FR(INRA)
2261	225693	CATMA1a40030	FR(INRA)
2262	225717	CATMA1a40060	FR(INRA)
2263	225740	CATMA1a39970	FR(INRA)
2264	225669	CATMA1a39990	FR(INRA)
2265	225741	CATMA1a40080	FR(INRA)
2266	225670	CATMA1a40100	FR(INRA)
2267	225909	CATMA1a50180	UTRECHT
2268	225933	CATMA1a50200	UTRECHT
2269	225910	CATMA1a50295	UTRECHT
2270	225934	CATMA1a50310	UTRECHT
2271	225862	CATMA1a50220	UTRECHT
2272	225886	CATMA1a50260	UTRECHT
2273	225863	CATMA1a50380	UTRECHT
2274	225887	CATMA1a50400	UTRECHT
2275	228440	CATMA2a06060	MAF
2276	228464	CATMA2a06080	MAF
2277	228501	CATMA2a06340	MAF
2278	228525	CATMA2a06370	MAF
2279	228488	CATMA2a06100	MAF
2280	228512	CATMA2a06223	MAF
2281	228454	CATMA2a06390	MAF
2282	228478	CATMA2a06410	MAF
2283	229069	CATMA2a39795	FR(INRA)
2284	229093	CATMA2a39830	FR(INRA)
2285	229082	CATMA2a39940	FR(INRA)
2286	229011	CATMA2a39960	FR(INRA)
2287	229022	CATMA2a39890	FR(INRA)
2288	229058	CATMA2a39920	FR(INRA)
2289	229035	CATMA2a40000	FR(INRA)
2290	229059	CATMA2a40030	FR(INRA)
2291	226667	CATMA5a14830	MADRID
2292	226691	CATMA5a14850	MADRID
2293	226668	CATMA5a14920	MADRID
2294	226692	CATMA5a14940	MADRID
2295	226620	CATMA5a14865	MADRID
2296	226644	CATMA5a14880	MADRID
2297	226705	CATMA5a18380	BERLIN
2298	226729	CATMA5a18400	BERLIN
2299	227137	CATMA5a42890	UTRECHT
2300	227173	CATMA5a43010	UTRECHT
2301	227150	CATMA5a43060	UTRECHT
2302	227174	CATMA5a43080	UTRECHT
2303	227102	CATMA5a43030	UTRECHT
2304	227126	CATMA5a43045	UTRECHT
2305	227103	CATMA5a43090	UTRECHT
2306	227127	CATMA5a43110	UTRECHT
2307	229304	CATMA3a03870	UK(HRI)
2308	229328	CATMA3a03886	UK(HRI)
2309	229305	CATMA3a03955	UK(HRI)
2310	229329	CATMA3a03970	UK(HRI)
2311	229352	CATMA3a03900	UK(HRI)
2312	229376	CATMA3a03930	UK(HRI)
2313	229353	CATMA3a03990	UK(HRI)
2314	229377	CATMA3a04010	UK(HRI)
2315	229689	CATMA4a30330	FR(INRA)
2316	229713	CATMA4a30350	FR(INRA)
2317	229690	CATMA4a30435	FR(INRA)
2318	229714	CATMA4a30450	FR(INRA)
2319	229737	CATMA4a30390	FR(INRA)
2320	229761	CATMA4a30420	FR(INRA)
2321	229738	CATMA4a30490	FR(INRA)
2322	229762	CATMA4a30560	FR(INRA)
2323	228663	CATMA2a19900	UK(HRI)
2324	228687	CATMA2a19920	UK(HRI)
2325	228676	CATMA2a20010	UK(HRI)
2326	228700	CATMA2a20060	UK(HRI)
2327	228628	CATMA2a19980	UK(HRI)
2328	228652	CATMA2a20000	UK(HRI)
2329	228641	CATMA2a20100	UK(HRI)
2330	228665	CATMA2a20120	UK(HRI)
2331	228874	CATMA2a31031	LAUSANNE
2332	228898	CATMA2a31037	LAUSANNE
2333	228875	CATMA2a31110	LAUSANNE
2334	228899	CATMA2a31130	LAUSANNE
2335	228827	CATMA2a31050	LAUSANNE
2336	228851	CATMA2a31070	LAUSANNE
2337	228828	CATMA2a31140	LAUSANNE
2338	228852	CATMA2a31150	LAUSANNE
2339	230037	CATMA3a17210	MADRID
2340	230061	CATMA3a17230	MADRID
2341	230038	CATMA3a17300	MADRID
2342	230062	CATMA3a17330	MADRID
2343	229990	CATMA3a17250	MADRID
2344	230014	CATMA3a17280	MADRID
2345	229991	CATMA3a17350	MADRID
2346	230015	CATMA3a17370	MADRID
2347	230680	CATMA3a55470	MADRID
2348	230704	CATMA3a55490	MADRID
2349	230681	CATMA3a55550	MADRID
2350	230705	CATMA3a55570	MADRID
2351	230728	CATMA3a55510	MADRID
2352	230657	CATMA3a55530	MADRID
2353	230729	CATMA3a55590	MADRID
2354	230670	CATMA3a55740	MADRID
2355	229622	CATMA4a25696	MADRID
2356	229646	CATMA4a25710	MADRID
2357	229635	CATMA4a25760	MADRID
2358	229659	CATMA4a25790	MADRID
2359	229670	CATMA4a25722	MADRID
2360	229599	CATMA4a25730	MADRID
2361	229588	CATMA4a25820	MADRID
2362	229612	CATMA4a25840	MADRID
2363	230164	CATMA3a26240	MAF
2364	230188	CATMA3a26260	MAF
2365	230177	CATMA3a26355	MAF
2366	230201	CATMA3a26361	MAF
2367	230212	CATMA3a26310	MAF
2368	230236	CATMA3a26330	MAF
2369	230225	CATMA3a26364	MAF
2370	230249	CATMA3a26368	MAF
2371	231041	CATMA1a00290	FR(INRA)
2372	231065	CATMA1a00310	FR(INRA)
2373	231042	CATMA1a00400	FR(INRA)
2374	231066	CATMA1a00430	FR(INRA)
2375	231089	CATMA1a00350	FR(INRA)
2376	231113	CATMA1a00370	FR(INRA)
2377	231090	CATMA1a00450	FR(INRA)
2378	231114	CATMA1a00465	FR(INRA)
2379	231345	CATMA1a13460	LAUSANNE
2380	231369	CATMA1a13480	LAUSANNE
2381	231346	CATMA1a13550	LAUSANNE
2382	231370	CATMA1a13570	LAUSANNE
2383	231393	CATMA1a13510	LAUSANNE
2384	231322	CATMA1a13530	LAUSANNE
2385	231394	CATMA1a13590	LAUSANNE
2386	231323	CATMA1a13610	LAUSANNE
2387	230587	CATMA3a50950	MAF
2388	230611	CATMA3a50970	MAF
2389	230588	CATMA3a51030	MAF
2390	230612	CATMA3a51050	MAF
2391	230635	CATMA3a50990	MAF
2392	230564	CATMA3a51010	MAF
2393	230636	CATMA3a51070	MAF
2394	230565	CATMA3a51090	MAF
2395	230938	CATMA4a34720	UTRECHT
2396	230962	CATMA4a34750	UTRECHT
2397	230939	CATMA4a34800	UTRECHT
2398	230963	CATMA4a34820	UTRECHT
2399	230986	CATMA4a34770	UTRECHT
2400	231010	CATMA4a34780	UTRECHT
2401	230987	CATMA4a34880	UTRECHT
2402	231011	CATMA4a34900	UTRECHT
2403	231958	CATMA1a46420	UK(HRI)
2404	231982	CATMA1a46450	UK(HRI)
2405	231959	CATMA1a46570	UK(HRI)
2406	231900	CATMA1a46600	UK(HRI)
2407	231911	CATMA1a46470	UK(HRI)
2408	231935	CATMA1a46530	UK(HRI)
2409	231924	CATMA1a46610	UK(HRI)
2410	231948	CATMA1a46640	UK(HRI)
2411	232540	CATMA5a02280	UK(HRI)
2412	232469	CATMA5a02300	UK(HRI)
2413	232541	CATMA5a02370	UK(HRI)
2414	232470	CATMA5a02390	UK(HRI)
2415	232493	CATMA5a02320	UK(HRI)
2416	232517	CATMA5a02350	UK(HRI)
2417	232494	CATMA5a02410	UK(HRI)
2418	232518	CATMA5a02430	UK(HRI)
2419	231563	CATMA1a22910	FR(INRA)
2420	231587	CATMA1a22950	FR(INRA)
2421	231564	CATMA1a23010	FR(INRA)
2422	231588	CATMA1a23030	FR(INRA)
2423	231516	CATMA1a22970	FR(INRA)
2424	231540	CATMA1a22990	FR(INRA)
2425	231601	CATMA1a26930	MAF
2426	231625	CATMA1a26950	MAF
2427	231767	CATMA1a34450	BERLIN
2428	231791	CATMA1a34470	BERLIN
2429	231768	CATMA1a34580	BERLIN
2430	231792	CATMA1a34670	BERLIN
2431	231720	CATMA1a34490	BERLIN
2432	231744	CATMA1a34510	BERLIN
2433	231805	CATMA1a40430	FR(INRA)
2434	231829	CATMA1a40450	FR(INRA)
2435	232782	CATMA5a15490	MADRID
2436	232806	CATMA5a15505	MADRID
2437	232783	CATMA5a15560	MADRID
2438	232807	CATMA5a15580	MADRID
2439	232830	CATMA5a15520	MADRID
2440	232759	CATMA5a15540	MADRID
2441	232831	CATMA5a15595	MADRID
2442	232760	CATMA5a15610	MADRID
2443	233371	CATMA5a49000	LAUSANNE
2444	233395	CATMA5a49020	LAUSANNE
2445	233372	CATMA5a49070	LAUSANNE
2446	233396	CATMA5a49090	LAUSANNE
2447	233419	CATMA5a49035	LAUSANNE
2448	233348	CATMA5a49050	LAUSANNE
2449	233420	CATMA5a49110	LAUSANNE
2450	233349	CATMA5a49130	LAUSANNE
2451	232079	CATMA1a52120	UTRECHT
2452	232020	CATMA1a52150	UTRECHT
2453	232177	CATMA1a60490	MADRID
2454	232201	CATMA1a60510	MADRID
2455	232044	CATMA1a52170	UTRECHT
2456	232068	CATMA1a52190	UTRECHT
2457	232225	CATMA1a60540	MADRID
2458	232249	CATMA1a60570	MADRID
2459	232573	CATMA5a06200	UTRECHT
2460	232597	CATMA5a06220	UTRECHT
2461	232574	CATMA5a06290	UTRECHT
2462	232598	CATMA5a06310	UTRECHT
2463	232621	CATMA5a06250	UTRECHT
2464	232645	CATMA5a06270	UTRECHT
2465	232622	CATMA5a06330	UTRECHT
2466	232646	CATMA5a06350	UTRECHT
2467	250001	cYIR01	APB
2468	250002	cYIR02	APB
2469	250003	cYIR03	APB
2470	250004	cYIR04	APB
2471	250005	cYIR05	APB
2472	250006	cYIR06	APB
2473	250007	cYIR07	APB
2474	250008	cYIR08	APB
2475	250009	cYIR09	APB
2476	250010	cYIR10	APB
2477	250019	uYIR1	APB
2478	250020	uYIR2	APB
2479	250011	rYIR1	APB
2480	250012	rYIR2	APB
2481	250013	rYIR3	APB
2482	250014	rYIR4	APB
2483	233552	CATMA5a57810	BERLIN
2484	233576	CATMA5a57850	BERLIN
2485	233553	CATMA5a57920	BERLIN
2486	233577	CATMA5a57960	BERLIN
2487	233600	CATMA5a57870	BERLIN
2488	233529	CATMA5a57890	BERLIN
2489	233601	CATMA5a57980	BERLIN
2490	233530	CATMA5a58000	BERLIN
2491			
2492			
2493			
2494			
2495			
2496			
2497			
2498			
2499			
2500	217867	CATMA3a19210	BERLIN
2501	217808	CATMA3a19250	BERLIN
2502	217785	CATMA3a19320	BERLIN
2503	217809	CATMA3a19340	BERLIN
2504	217832	CATMA3a19270	BERLIN
2505	217856	CATMA3a19290	BERLIN
2506	217833	CATMA3a19350	BERLIN
2507	217857	CATMA3a19370	BERLIN
2508	210491	CATMA2a32140	MADRID
2509	210527	CATMA2a32180	MADRID
2510	210552	CATMA2a32310	MADRID
2511	210576	CATMA2a32330	MADRID
2512	210563	CATMA2a32220	MADRID
2513	210516	CATMA2a32270	MADRID
2514	210685	CATMA2a40990	MAF
2515	210733	CATMA2a41025	MAF
2516	233068	CATMA5a34210	MAF
2517	233092	CATMA5a34240	MAF
2518	233069	CATMA5a34340	MAF
2519	233093	CATMA5a34360	MAF
2520	233116	CATMA5a34280	MAF
2521	233045	CATMA5a34300	MAF
2522	233117	CATMA5a34390	MAF
2523	233058	CATMA5a34440	MAF
2524	233298	CATMA5a44430	UTRECHT
2525	233322	CATMA5a44440	UTRECHT
2526	233299	CATMA5a44520	UTRECHT
2527	233323	CATMA5a44540	UTRECHT
2528	233251	CATMA5a44460	UTRECHT
2529	233275	CATMA5a44500	UTRECHT
2530	233252	CATMA5a44560	UTRECHT
2531	233276	CATMA5a44580	UTRECHT
2532	211060	CATMA4a17110	LAUSANNE
2533	211084	CATMA4a17130	LAUSANNE
2534	211073	CATMA4a17200	LAUSANNE
2535	211097	CATMA4a17220	LAUSANNE
2536	211120	CATMA4a17160	LAUSANNE
2537	211144	CATMA4a17180	LAUSANNE
2538	211121	CATMA4a17240	LAUSANNE
2539	211145	CATMA4a17260	LAUSANNE
2540	211290	CATMA4a26960	FR(INRA)
2541	211314	CATMA4a26980	FR(INRA)
2542	211303	CATMA4a27070	FR(INRA)
2543	211327	CATMA4a27090	FR(INRA)
2544	211338	CATMA4a27000	FR(INRA)
2545	211279	CATMA4a27050	FR(INRA)
2546	211256	CATMA4a27110	FR(INRA)
2547	211280	CATMA4a27130	FR(INRA)
2548	210217	CATMA2a15996	UK(HRI)
2549	210241	CATMA2a16010	UK(HRI)
2550	210242	CATMA2a16100	UK(HRI)
2551	210266	CATMA2a16120	UK(HRI)
2552	210277	CATMA2a16030	UK(HRI)
2553	210206	CATMA2a16060	UK(HRI)
2554	210207	CATMA2a16150	UK(HRI)
2555	210231	CATMA2a16160	UK(HRI)
2556	210475	CATMA2a26920	LAUSANNE
2557	210404	CATMA2a26950	LAUSANNE
2558	210393	CATMA2a27020	LAUSANNE
2559	210417	CATMA2a27040	LAUSANNE
2560	210428	CATMA2a26970	LAUSANNE
2561	210452	CATMA2a26990	LAUSANNE
2562	210441	CATMA2a27060	LAUSANNE
2563	210465	CATMA2a27080	LAUSANNE
2564	211592	CATMA3a13670	MADRID
2565	211616	CATMA3a13690	MADRID
2566	211593	CATMA3a13750	MADRID
2567	211617	CATMA3a13770	MADRID
2568	211545	CATMA3a13710	MADRID
2569	211569	CATMA3a13730	MADRID
2570	211546	CATMA3a13870	MADRID
2571	211570	CATMA3a13890	MADRID
2572	211904	CATMA3a27900	BERLIN
2573	211833	CATMA3a27920	BERLIN
2574	211905	CATMA3a28010	BERLIN
2575	211834	CATMA3a28035	BERLIN
2576	211857	CATMA3a27940	BERLIN
2577	211881	CATMA3a27990	BERLIN
2578	211858	CATMA3a28100	BERLIN
2579	211894	CATMA3a28180	BERLIN
2580	210863	CATMA4a00540	BERLIN
2581	210804	CATMA4a00570	BERLIN
2582	210985	CATMA3a04340	UTRECHT
2583	211009	CATMA3a04360	UTRECHT
2584	210828	CATMA4a00605	BERLIN
2585	210864	CATMA4a00630	BERLIN
2586	211033	CATMA3a04380	UTRECHT
2587	210962	CATMA3a04400	UTRECHT
2588	211813	CATMA3a22425	MAF
2589	211754	CATMA3a22450	MAF
2590	211731	CATMA3a22520	MAF
2591	211755	CATMA3a22550	MAF
2592	211778	CATMA3a22490	MAF
2593	211802	CATMA3a22500	MAF
2594	211779	CATMA3a22570	MAF
2595	211803	CATMA3a22590	MAF
2596	212351	CATMA4a05450	LAUSANNE
2597	212375	CATMA4a05470	LAUSANNE
2598	212352	CATMA4a05520	LAUSANNE
2599	212376	CATMA4a05560	LAUSANNE
2600	212399	CATMA4a05490	LAUSANNE
2601	212328	CATMA4a05510	LAUSANNE
2602	212400	CATMA4a05580	LAUSANNE
2603	212413	CATMA4a11550	UK(HRI)
2604	212918	CATMA1a09322	LAUSANNE
2605	212954	CATMA1a09330	LAUSANNE
2606	212943	CATMA1a09410	LAUSANNE
2607	212967	CATMA1a09430	LAUSANNE
2608	212895	CATMA1a09360	LAUSANNE
2609	212919	CATMA1a09380	LAUSANNE
2610	212896	CATMA1a09460	LAUSANNE
2611	212920	CATMA1a09480	LAUSANNE
2612	212163	CATMA3a47330	MAF
2613	212187	CATMA3a47350	MAF
2614	212164	CATMA3a47410	MAF
2615	212200	CATMA3a47430	MAF
2616	212116	CATMA3a47370	MAF
2617	212140	CATMA3a47390	MAF
2618	212129	CATMA3a47450	MAF
2619	212165	CATMA3a47480	MAF
2620	212633	CATMA3a38290	FR(INRA)
2621	212657	CATMA3a40320	FR(INRA)
2622	212634	CATMA3a51810	FR(INRA)
2623	212658	CATMA4a04460	FR(INRA)
2624	212681	CATMA3a43550	FR(INRA)
2625	212610	CATMA3a47910	FR(INRA)
2626	212682	CATMA4a05160	FR(INRA)
2627	212611	CATMA4a06380	FR(INRA)
2628	213436	CATMA1a36050	FR(INRA)
2629	213365	CATMA1a36220	FR(INRA)
2630	213437	CATMA1a36330	FR(INRA)
2631	213366	CATMA1a36350	FR(INRA)
2632	213389	CATMA1a36280	FR(INRA)
2633	213413	CATMA1a36300	FR(INRA)
2634	213390	CATMA1a36370	FR(INRA)
2635	213414	CATMA1a36400	FR(INRA)
2636	213918	CATMA1a62100	FR(INRA)
2637	213859	CATMA1a62170	FR(INRA)
2638	213931	CATMA1a62220	FR(INRA)
2639	213860	CATMA1a62240	FR(INRA)
2640	213883	CATMA1a62185	FR(INRA)
2641	213907	CATMA1a62200	FR(INRA)
2642	213884	CATMA1a62260	FR(INRA)
2643	213908	CATMA1a62280	FR(INRA)
2644	212850	CATMA1a05780	UTRECHT
2645	212874	CATMA1a05800	UTRECHT
2646	212851	CATMA1a05920	UTRECHT
2647	212875	CATMA1a05940	UTRECHT
2648	212803	CATMA1a05830	UTRECHT
2649	212827	CATMA1a05890	UTRECHT
2650	212804	CATMA1a05970	UTRECHT
2651	212828	CATMA1a05990	UTRECHT
2652	213223	CATMA1a23920	MAF
2653	213247	CATMA1a23950	MAF
2654	213224	CATMA1a24010	MAF
2655	213248	CATMA1a24030	MAF
2656	213176	CATMA1a23970	MAF
2657	213200	CATMA1a23990	MAF
2658	213177	CATMA1a24050	MAF
2659	213201	CATMA1a24070	MAF
2660	214364	CATMA5a12230	MADRID
2661	214388	CATMA5a12250	MADRID
2662	214365	CATMA5a12300	MADRID
2663	214389	CATMA5a12320	MADRID
2664	214412	CATMA5a12270	MADRID
2665	214341	CATMA5a12285	MADRID
2666	214413	CATMA5a12350	MADRID
2667	214342	CATMA5a12360	MADRID
2668	214750	CATMA5ctrl26	UK(HRI)
2669	214774	CATMA5a36470	UK(HRI)
2670	214763	CATMA5a36530	UK(HRI)
2671	214787	CATMA5a36540	UK(HRI)
2672	214798	CATMA5a36485	UK(HRI)
2673	214727	CATMA5a36500	UK(HRI)
2674	214728	CATMA5a36610	UK(HRI)
2675	214752	CATMA5a36630	UK(HRI)
2676	213524	CATMA1a42560	UK(HRI)
2677	213548	CATMA1a42620	UK(HRI)
2678	213525	CATMA1a42680	UK(HRI)
2679	213549	CATMA1a42700	UK(HRI)
2680	213477	CATMA1a42640	UK(HRI)
2681	213501	CATMA1a42660	UK(HRI)
2682	213478	CATMA1a42720	UK(HRI)
2683	213502	CATMA1a42740	UK(HRI)
2684	213814	CATMA1a58200	MADRID
2685	213838	CATMA1a58220	MADRID
2686	213815	CATMA1a58270	MADRID
2687	213839	CATMA1a58300	MADRID
2688	213767	CATMA1a58235	MADRID
2689	213791	CATMA1a58250	MADRID
2690	213768	CATMA1a58320	MADRID
2691	213792	CATMA1a58350	MADRID
2692	214992	CATMA5a46000	LAUSANNE
2693	215101	CATMA5a53810	BERLIN
2694	215090	CATMA5a53880	BERLIN
2695	215114	CATMA5a53900	BERLIN
2696	215137	CATMA5a53840	BERLIN
2697	215161	CATMA5a53860	BERLIN
2698	215138	CATMA5a53915	BERLIN
2699	215162	CATMA5a53930	BERLIN
2700	216796	CATMA2a37790	FR(INRA)
2701	216725	CATMA2a37820	FR(INRA)
2702	216797	CATMA2a37910	FR(INRA)
2703	216774	CATMA2a37962	FR(INRA)
2704	216749	CATMA2a37840	FR(INRA)
2705	216773	CATMA2a37880	FR(INRA)
2706	216798	CATMA2a37967	FR(INRA)
2707	216727	CATMA2a37980	FR(INRA)
2708	214211	CATMA5a04000	UTRECHT
2709	214140	CATMA5a04020	UTRECHT
2710	214212	CATMA5a04070	UTRECHT
2711	214225	CATMA5a07300	LAUSANNE
2712	214164	CATMA5a04045	UTRECHT
2713	214188	CATMA5a04055	UTRECHT
2714	214249	CATMA5a07320	LAUSANNE
2715	214273	CATMA5a07340	LAUSANNE
2716	214440	CATMA5a17160	BERLIN
2717	214464	CATMA5a17190	BERLIN
2718	214525	CATMA5a20620	FR(INRA)
2719	214549	CATMA5a20640	FR(INRA)
2720	214488	CATMA5a17205	BERLIN
2721	214512	CATMA5a17220	BERLIN
2722	214573	CATMA5a20660	FR(INRA)
2723	214597	CATMA5a20680	FR(INRA)
2724	217015	CATMA3a01420	UK(HRI)
2725	217039	CATMA3a01430	UK(HRI)
2726	217028	CATMA3a01520	UK(HRI)
2727	217076	CATMA3a01560	UK(HRI)
2728	217063	CATMA3a01450	UK(HRI)
2729	217087	CATMA3a01490	UK(HRI)
2730	217017	CATMA3a01600	UK(HRI)
2731	217041	CATMA3a01620	UK(HRI)
2732	217341	CATMA4a24020	MADRID
2733	217365	CATMA4a24050	MADRID
2734	217342	CATMA4a24110	MADRID
2735	217366	CATMA4a24150	MADRID
2736	217389	CATMA4a24070	MADRID
2737	217318	CATMA4a24090	MADRID
2738	217390	CATMA4a24180	MADRID
2739	217331	CATMA4a24210	MADRID
2740	215197	CATMA5a58310	FR(INRA)
2741	215221	CATMA5a58330	FR(INRA)
2742	215198	CATMA5a58390	FR(INRA)
2743	215222	CATMA5a58410	FR(INRA)
2744	215245	CATMA5a58350	FR(INRA)
2745	215269	CATMA5a58370	FR(INRA)
